Fiscal Year,County,Is Charter,LEA Name,School Name,School Id,Mailing Address,Physical Address,Phoenix
2023,Maricopa,TRUE,LEAD Charter Schools,Leading Edge Academy Flagstaff,1001944,"3400 E LOCKETT RD, FLAGSTAFF, AZ 86004-4003","3400 E LOCKETT RD, FLAGSTAFF, AZ 86004-4003",FALSE
2023,Maricopa,TRUE,LEAD Charter Schools,Leading Edge Academy Gilbert Early College,87416,"633 E RAY RD STE 132 , GILBERT, AZ 85296-4206","717 W RAY RD , GILBERT, AZ 85233-8443",FALSE
2023,Maricopa,TRUE,LEAD Charter Schools,Leading Edge Academy Gilbert Elementary,79968,"633 E Ray Road Suite 1321, Gilbert, AZ 85296","459 N GILBERT RD STE D165, GILBERT, AZ 85234-4735",FALSE
2023,Maricopa,TRUE,LEAD Charter Schools,Leading Edge Academy Online,91597,"633 E RAY RD STE 132 , GILBERT, AZ 85296-4206","633 E RAY RD STE 132 , GILBERT, AZ 85296-4206",FALSE
2023,Pinal,TRUE,Leading Edge Academy Maricopa,Leading Edge Academy Maricopa,90638,"633 E RAY RD STE 132 , GILBERT, AZ 85296-4206","18700 N PORTER RD , MARICOPA, AZ 85138-4220",FALSE
2023,Pinal,TRUE,Leading Edge Academy Queen Creek ,Leading Edge Academy Mountain View,91175,"633 E RAY RD STE 132 , GILBERT, AZ 85296-4206","4815 W HUNT HWY , QUEEN CREEK, AZ 85142-3271",FALSE
2023,Maricopa,TRUE,Legacy Education Group,East Valley High School,87350,"7420 E MAIN ST , MESA, AZ 85207-8306","7420 E MAIN ST , MESA, AZ 85207-8306",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Avondale,Legacy Traditional School - Avondale,91136,"3201 S GILBERT RD BLDG A , CHANDLER, AZ 85286-5193","12320 W VAN BUREN ST , AVONDALE, AZ 85323-5238",FALSE
2023,Pinal,TRUE,Legacy Traditional School - Casa Grande,Legacy Traditional School - Casa Grande,90366,"17760 N REGENT DR , MARICOPA, AZ 85138-7804","1274 E. ONeil Dr, Casa Grande, AZ 85122",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Chandler,Legacy Traditional School - Chandler,91134,"3201 S GILBERT RD BLDG A , CHANDLER, AZ 85286-5193","3201 S GILBERT RD BLDG B , CHANDLER, AZ 85286-5193",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Deer Valley,Legacy Traditional School - Deer Valley,1001424,"3125 S. Gilbert Road, Chandler, AZ 85286","2747 W Union Hills Drive, Phoenix, AZ 85027",TRUE
2023,Maricopa,TRUE,Legacy Traditional School - East Mesa,Legacy Traditional School - East Mesa,541763,"3201 S GILBERT RD , CHANDLER, AZ 85286-5193","10707 E. Guadalupe Rd., Mesa, AZ 85209",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - East Tucson,Legacy Traditional School - East Tucson,1001425,"3125 S Gilbert Road, Chandler, AZ 85286","9290 E Golf Links Rd, Tucson, AZ 85730",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Gilbert,Legacy Traditional School – Gilbert,92048,"3201 S GILBERT RD BLDG A , CHANDLER, AZ 85286-5193","2747 S RECKER RD , GILBERT, AZ 85295-7851",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Glendale,Legacy Traditional School – Glendale,229646,"13091 North 67th Avenue, Glendale, AZ 85306","13091 North 67th Avenue, Glendale, AZ 85306",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Goodyear,Legacy Traditional School - Goodyear,1000289,"16060 W LOWER BUCKEYE RD, GOODYEAR, AZ 85338-3633","16060 W LOWER BUCKEYE RD, GOODYEAR, AZ 85338-3633",FALSE
2023,Maricopa,TRUE,Legacy Traditional School – Laveen Village,Legacy Traditional School – Laveen Village,91764,"3201 S GILBERT RD BLDG A , CHANDLER, AZ 85286-5193","7900 S 43RD AVE , LAVEEN, AZ 85339-3023",FALSE
2023,Pinal,TRUE,Legacy Traditional School - Maricopa,Legacy Traditional School - Maricopa,88361,"3201 S GILBERT RD BLDG A , CHANDLER, AZ 85286-5193","17760 N REGENT DR , MARICOPA, AZ 85138-7804",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Mesa,Legacy Traditional School - Mesa,1001423,"3125 S Gilbert Rd, Chandler, AZ 85286","3651 E MCKELLIPS RD, MESA, AZ 85215",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - North Chandler,Legacy Traditional School – North Chandler,411380,"1900 N MCQUEEN RD , CHANDLER, AZ 85225-1945","1900 N MCQUEEN RD , CHANDLER, AZ 85225-1945",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - North Phoenix,Legacy Traditional School - North Phoenix,1000569,"4525 N. 98th Avenue, Phoenix, AZ 85037","4525 N. 98th Avenue, Phoenix, AZ 85037",TRUE
2023,Pima,TRUE,Legacy Traditional School - Northwest Tucson,Legacy Traditional School - Northwest Tucson,91138,"3201 S GILBERT RD BLDG A , CHANDLER, AZ 85286-5193","3500 W CORTARO FARMS RD , TUCSON, AZ 85742-7808",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Peoria,Legacy Traditional School – Peoria,70018,"7877 W HILLCREST BLVD , PEORIA, AZ 85383-2121","7877 W HILLCREST BLVD , PEORIA, AZ 85383-2121",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Phoenix,Legacy Traditional School - Phoenix,112572,"3201 S GILBERT RD , CHANDLER, AZ 85286-5193","4545 N 99TH AVE , PHOENIX, AZ 85037-4336",TRUE
2023,Pinal,TRUE,Legacy Traditional School - Queen Creek,Legacy Traditional School - Queen Creek,90534,"3201 S GILBERT RD BLDG A , CHANDLER, AZ 85286-5193","41800 N BARNES PKWY , QUEEN CREEK, AZ 85140-6638",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Surprise,Legacy Online Academy,1001623,"3125 S Gilbert Rd, Chandler, AZ 85286","3125 S Gilbert Rd, Chandler, AZ 85286",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - Surprise,Legacy Traditional School - Surprise,92880,"14506 W SWEETWATER AVE , SURPRISE, AZ 85379-4290","14506 W SWEETWATER AVE , SURPRISE, AZ 85379-4290",FALSE
2023,Maricopa,TRUE,Legacy Traditional School - West Surprise,Legacy Traditional School - West Surprise,1000561,"3125 S GILBERT RD, CHANDLER, AZ 85286-5194","17300 W Cactus Road, Surprise, AZ 85388",FALSE
2023,Pinal,TRUE,Legacy Traditional-San Tan,Legacy Traditional-San Tan,1001929,"3125 S GILBERT RD, CHANDLER, AZ 85286-5194","1679 W. Empire Blvd, San Tan Valley, AZ 85143",FALSE
2023,Pima,TRUE,"Leman Academy of Excellence, Inc.",Leman Academy of Excellence,92731,"7720 N SILVERBELL RD , TUCSON, AZ 85743-8209","7720 N SILVERBELL RD , TUCSON, AZ 85743-8209",FALSE
2023,Pima,TRUE,"Leman Academy of Excellence, Inc.",Leman Academy of Excellence - Central Tucson,1000267,"6101 E GRANT RD STE 101, TUCSON, AZ 85712-5828","6180 E PIMA ST, TUCSON, AZ 85712-3018",FALSE
2023,Pima,TRUE,"Leman Academy of Excellence, Inc.",Leman Academy of Excellence East Mesa,573453,"7720 N SILVERBELL RD , TUCSON, AZ 85743-8209","3761 S POWER RD , MESA, AZ 85212-3634",FALSE
2023,Pima,TRUE,"Leman Academy of Excellence, Inc.",Leman Academy of Excellence East Tucson,734680,"7720 N SILVERBELL RD , TUCSON, AZ 85743-8209","10200 E GOLF LINKS RD , TUCSON, AZ 85730-1512",FALSE
2023,Pima,TRUE,"Leman Academy of Excellence, Inc.",Leman Academy of Excellence-Oro Valley Arizona,926143,"6601 E GRANT RD STE 101 , TUCSON, AZ 85715-5800","1410 W TANGERINE RD , ORO VALLEY, AZ 85755-9563",FALSE
2023,Pima,TRUE,"Leman Academy of Excellence, Inc.",Leman Academy of Excellence-Sierra Vista,225365,"6601 E GRANT RD STE 101 , TUCSON, AZ 85715-5800","1000 E WILCOX DR , SIERRA VISTA, AZ 85635-2622",FALSE
2023,Pima,TRUE,"Leman Academy of Excellence, Inc.",Leman Virtual Academy,271268,"7720 N SILVERBELL RD , TUCSON, AZ 85743-8209","7720 N SILVERBELL RD , TUCSON, AZ 85743-8209",FALSE
2023,Maricopa,FALSE,Liberty Elementary District,Blue Horizons Elementary School,1001715,"20070 W. Blue Horizons Pkwy. N., Buckeye, AZ 85326","20070 W. Blue Horizons Pkwy. N., Buckeye, AZ 85326",FALSE
2023,Maricopa,FALSE,Liberty Elementary District,Estrella Mountain Elementary School,5295,"10301 S SAN MIGUEL AVE , GOODYEAR, AZ 85338-9696","10301 S SAN MIGUEL AVE , GOODYEAR, AZ 85338-9696",FALSE
2023,Maricopa,FALSE,Liberty Elementary District,Freedom Elementary School,87475,"22150 W SUNDANCE PKWY , BUCKEYE, AZ 85326-5560","22150 W SUNDANCE PKWY , BUCKEYE, AZ 85326-5560",FALSE
2023,Maricopa,FALSE,Liberty Elementary District,Las Brisas Academy,92706,"18211 W LAS BRISAS DR , GOODYEAR, AZ 85338-7979","18211 W LAS BRISAS DR , GOODYEAR, AZ 85338-7979",FALSE
2023,Maricopa,FALSE,Liberty Elementary District,Liberty Elementary School,5294,"19818 W US HIGHWAY 85 , BUCKEYE, AZ 85326-9258","19818 W US HIGHWAY 85 , BUCKEYE, AZ 85326-9258",FALSE
2023,Maricopa,FALSE,Liberty Elementary District,Liberty Online School,1001165,"19871 W FREMONT RD, BUCKEYE, AZ 85326-9512","19871 W FREMONT RD, BUCKEYE, AZ 85326-9512",FALSE
2023,Maricopa,FALSE,Liberty Elementary District,Rainbow Valley Elementary School,79652,"19716 W NARRAMORE RD , BUCKEYE, AZ 85326-4249","19716 W NARRAMORE RD , BUCKEYE, AZ 85326-4249",FALSE
2023,Maricopa,FALSE,Liberty Elementary District,Westar Elementary School,79846,"17777 W WESTAR DR , GOODYEAR, AZ 85338-5362","17777 W WESTAR DR , GOODYEAR, AZ 85338-5362",FALSE
2023,Gila,TRUE,Liberty High School,Liberty High School,4878,"1300 E CEDAR ST , GLOBE, AZ 85501-1731","1300 E CEDAR ST , GLOBE, AZ 85501-1731",FALSE
2023,Yavapai,TRUE,Liberty Leadership Academy,Liberty Leadership Academy,1001523,"320 S MAIN ST, COTTONWOOD, AZ 86326-3905","320 S MAIN ST, COTTONWOOD, AZ 86326-3905",FALSE
2023,Maricopa,TRUE,Liberty Traditional Charter School,Arizona Online Charter School,1001507,"5704 E GRANT RD, TUCSON, AZ 85712-2235","8140 E. Golf Links Rd, TUCSON, AZ 85712-2235",FALSE
2023,Maricopa,TRUE,Liberty Traditional Charter School,La Paloma Academy Marana,1001887,"13644 North Sandario Road, Marana, AZ 85653","5704 E GRANT RD, TUCSON, AZ 85712-2235",FALSE
2023,Maricopa,TRUE,Liberty Traditional Charter School,Liberty Traditional Charter School,78811,"4027 N 45TH AVE , PHOENIX, AZ 85031-2840","4027 N 45TH AVE , PHOENIX, AZ 85031-2840",TRUE
2023,Maricopa,TRUE,Liberty Traditional Charter School,Liberty Traditional Charter School - Saddleback,91204,"5704 E GRANT RD , TUCSON, AZ 85712-2235","3715 N WASHINGTON AVE , DOUGLAS, AZ 85607-3602",FALSE
2023,Maricopa,TRUE,Lincoln Preparatory Academy,Great Hearts Academies - Lincoln Prep,92732,"4801 E WASHINGTON ST STE 250, PHOENIX, AZ 85034-2025","2250 S GILBERT RD , CHANDLER, AZ 85286-1588",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Barbara B. Robey Elementary School,87522,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","5340  N. Wigwam Creek Blvd, Litchfield Park, AZ 85340",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Belen Soto Elementary School,1000251,"272 E SAGEBRUSH ST, LITCHFIELD PK, AZ 85340-4934","18601 W Campbell Ave, Goodyear, AZ 85395",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Corte Sierra Elementary School,80054,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","3300 N SANTA FE TRL , AVONDALE, AZ 85392-6734",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Digital Learning Academy,1001665,"272 E SAGEBRUSH ST, LITCHFIELD PK, AZ 85340-4934","272 E SAGEBRUSH ST, LITCHFIELD PK, AZ 85340-4934",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Dreaming Summit Elementary,85843,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","13335 W MISSOURI AVE , Litchfield Park, AZ 85340-8500",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,L. Thomas Heck Middle School,90385,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","12448 West Bethany Home Road, Litchfield Park, AZ 85340",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Litchfield Elementary School,5393,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","255 E. Wigwam Blvd, Litchfield Park, AZ 85340",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Litchfield Preschool,92411,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","255 E. Wigwam Blvd, Litchfield Park, AZ 85340",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Mabel Padgett Elementary School,90550,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","15430 W. Turney, Litchfield Park, AZ 85395",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Palm Valley Elementary,5396,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","2801 N 135TH AVE , GOODYEAR, AZ 85395-3199",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Palm Valley Preschool,92409,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","2801 N 135TH AVE , GOODYEAR, AZ 85395-3199",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Rancho Santa Fe Elementary School,78925,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","2150 N Rancho Santa Fe Blvd, Avondale, AZ 85323",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Rancho Santa Fe Preschool,92410,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","2150 N. Rancho Santa Fe Blvd., Avondale, AZ 85323",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Scott L Libby Elementary School,5394,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","18701 W THOMAS RD , Litchfield Park, AZ 85340-9324",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Verrado Elementary School,89586,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","20873 W SUNRISE LN , BUCKEYE, AZ 85396-7593",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Verrado Heritage Elementary School,92878,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","20895 W Hamilton St, Buckeye, AZ 85396",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Verrado Middle School,85844,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","20880 W MAIN ST , BUCKEYE, AZ 85396-7641",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Western Sky Middle School,5395,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","4095 N. 144th Ave. , Goodyear, AZ 85338",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,White Tanks Learning Center,79220,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","18825 W. Thomas Rd., Litchfield Park, AZ 85340",FALSE
2023,Maricopa,FALSE,Litchfield Elementary District,Wigwam Creek Middle School,79221,"272 E SAGEBRUSH ST , Litchfield Park, AZ 85340-4934","4510 N 127TH AVE , Litchfield Park, AZ 85340-5230",FALSE
2023,Maricopa,TRUE,Little Lamb Community School,Mission Montessori Academy,79126,"12990 E SHEA BLVD , SCOTTSDALE, AZ 85259-5305","12990 E SHEA BLVD , SCOTTSDALE, AZ 85259-5305",FALSE
2023,Mohave,FALSE,Littlefield Unified District,Beaver Dam Elementary,5579,"PO BOX 730 , Litchfield Park, AZ 86432-0730","3436 E RIO VIRGIN RD , BEAVER DAM, AZ 86432",FALSE
2023,Mohave,FALSE,Littlefield Unified District,Beaver Dam High School,85821,"PO BOX 730 , Litchfield Park, AZ 86432-0730","3470 E RIO VIRGIN RD , BEAVER DAM, AZ 86432",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,Collier Elementary School,79618,"1252 S AVONDALE BLVD , AVONDALE, AZ 85323-8900","350 S 118TH AVE , AVONDALE, AZ 85323-1177",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,Country Place Elementary,87476,"1252 S AVONDALE BLVD , AVONDALE, AZ 85323-8900","10207 W COUNTRY PLACE BLVD , TOLLESON, AZ 85353-8450",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,Estrella Vista Elementary School,89608,"1252 S AVONDALE BLVD , AVONDALE, AZ 85323-8900","11905 W COCOPAH CIR , AVONDALE, AZ 85323-6292",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,Fine Arts Academy,530879,"PO BOX 280 , CASHION, AZ 85329-0280","1700 S 103RD AVE , TOLLESON, AZ 85353-3000",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,LESD Online Academy,1001661,"PO BOX 280, CASHION, AZ 85329-0280","1600 S 107TH AVE, AVONDALE, AZ 85323-2209",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,Littleton Elementary School,5360,"1252 S AVONDALE BLVD , AVONDALE, AZ 85323-8900","1252 S AVONDALE BLVD , AVONDALE, AZ 85323-8900",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,Quentin Elementary School,85852,"1252 S AVONDALE BLVD , AVONDALE, AZ 85323-8900","11050 W WHYMAN AVE , AVONDALE, AZ 85323-9635",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,Tres Rios Elementary School,89924,"5025 S 103RD AVE , TOLLESON, AZ 85353-4423","5025 S 103RD AVE , TOLLESON, AZ 85353-4423",FALSE
2023,Maricopa,FALSE,Littleton Elementary District,Underdown Learning Center,5361,"PO BOX 280, CASHION, AZ 85329-0280","1600 S 107TH AVE, AVONDALE, AZ 85323-2209",FALSE
2023,Maricopa,FALSE,Madison Elementary District,Madison #1 Elementary School,5324,"5525 N 16TH ST , PHOENIX, AZ 85016-2901","5525 N 16TH ST , PHOENIX, AZ 85016-2901",TRUE
2023,Maricopa,FALSE,Madison Elementary District,Madison Camelview Elementary,5325,"2002 E CAMPBELL AVE , PHOENIX, AZ 85016-5521","2002 E CAMPBELL AVE , PHOENIX, AZ 85016-5521",TRUE
2023,Maricopa,FALSE,Madison Elementary District,Madison Heights Elementary School,5330,"7150 N 22ND ST , PHOENIX, AZ 85020-5605","7150 N 22ND ST , PHOENIX, AZ 85020-5605",TRUE
2023,Maricopa,FALSE,Madison Elementary District,Madison Meadows School,5329,"225 W OCOTILLO RD , PHOENIX, AZ 85013-1299","225 W OCOTILLO RD , PHOENIX, AZ 85013-1299",TRUE
2023,Maricopa,FALSE,Madison Elementary District,Madison Park School,5328,"1431 E. Campbell , Phoenix, AZ 85014","1431 E. Campbell , Phoenix, AZ 85014",TRUE
2023,Maricopa,FALSE,Madison Elementary District,Madison Richard Simis School,5326,"7302 N 10TH ST , PHOENIX, AZ 85020-5327","7302 N 10TH ST , PHOENIX, AZ 85020-5327",TRUE
2023,Maricopa,FALSE,Madison Elementary District,Madison Rose Lane School,5327,"1155 E ROSE LN , PHOENIX, AZ 85014-1600","1155 E ROSE LN , PHOENIX, AZ 85014-1600",TRUE
2023,Maricopa,FALSE,Madison Elementary District,Madison Traditional Academy,89622,"925 E MARYLAND AVE , PHOENIX, AZ 85014-1606","925 E MARYLAND AVE , PHOENIX, AZ 85014-1606",TRUE
2023,Maricopa,FALSE,Madison Elementary District,Madison Virtual Academy,1001764,"5601 N 16TH ST, PHOENIX, AZ 85016-2903","5601 N 16TH ST, PHOENIX, AZ 85016-2903",TRUE
2023,Maricopa,TRUE,Madison Highland Prep,Madison Highland Prep,92605,"1431 E. Campbell Ave, Phoenix, AZ 85014","1431 E. Campbell Ave, Phoenix, AZ 85014",TRUE
2023,Coconino,FALSE,Maine Consolidated School District,Maine Consolidated School,4839,"PO BOX 50010, PARKS, AZ 86018-0010","10 N. Spring Valley Rd., Parks, AZ 86018",FALSE
2023,Pinal,FALSE,Mammoth-San Manuel Unified District,First Avenue Elementary School,5902,"PO BOX 406, SAN MANUEL, AZ 85631-0406","914 W 1ST AVE, SAN MANUEL, AZ 85631-1247",FALSE
2023,Pinal,FALSE,Mammoth-San Manuel Unified District,San Manuel High School,5904,"PO BOX 406 , SAN MANUEL, AZ 85631-0406","711 S MCNAB PKWY , SAN MANUEL, AZ 85631-1337",FALSE
2023,Pinal,FALSE,Mammoth-San Manuel Unified District,San Manuel Jr. High School,5903,"PO BOX 406 , SAN MANUEL, AZ 85631-0406","711 S MCNAB PKWY , SAN MANUEL, AZ 85631-1337",FALSE
2023,Pima,FALSE,Marana Unified District,A. C. E.,5768,"11279 W GRIER RD , MARANA, AZ 85653-9609","11279 W GRIER RD , MARANA, AZ 85653-9609",FALSE
2023,Pima,FALSE,Marana Unified District,Butterfield Elementary School,5772,"3400 W MASSINGALE RD , TUCSON, AZ 85741-1471","3400 W MASSINGALE RD , TUCSON, AZ 85741-1471",FALSE
2023,Pima,FALSE,Marana Unified District,Coyote Trail Elementary School,5777,"8000 N SILVERBELL RD , TUCSON, AZ 85743-8210","8000 N SILVERBELL RD , TUCSON, AZ 85743-8210",FALSE
2023,Pima,FALSE,Marana Unified District,Degrazia Elementary School,5769,"5051 W OVERTON RD , TUCSON, AZ 85742-9373","5051 W OVERTON RD , TUCSON, AZ 85742-9373",FALSE
2023,Pima,FALSE,Marana Unified District,Dove Mountain K-8,1000116,"5650 W MOORE RD, MARANA, AZ 85658","5650 W MOORE RD, MARANA, AZ 85658",FALSE
2023,Pima,FALSE,Marana Unified District,Gladden Farms Elementary,713837,"11745 W GLADDEN FARMS DR , MARANA, AZ 85653-7771","11745 W GLADDEN FARMS DR , MARANA, AZ 85653-7771",FALSE
2023,Pima,FALSE,Marana Unified District,Ironwood Elementary School,5775,"3300 W FREER DR , TUCSON, AZ 85742-9281","3300 W FREER DR , TUCSON, AZ 85742-9281",FALSE
2023,Pima,FALSE,Marana Unified District,Marana Distance Learning,87083,"11279 W GRIER RD # 115A , MARANA, AZ 85653-9609","11279 W GRIER RD # 115A , MARANA, AZ 85653-9609",FALSE
2023,Pima,FALSE,Marana Unified District,Marana High School,5781,"11279 W GRIER RD , MARANA, AZ 85653-9609","12000 W EMIGH RD , TUCSON, AZ 85743-9696",FALSE
2023,Pima,FALSE,Marana Unified District,Marana Middle School,5779,"11279 W GRIER RD # 105 , MARANA, AZ 85653-9609","11279 W GRIER RD # 105 , MARANA, AZ 85653-9609",FALSE
2023,Pima,FALSE,Marana Unified District,Marjorie W Estes Elementary School,5770,"11279 W GRIER RD STE 100 , MARANA, AZ 85653-9609","11279 W GRIER RD STE 100 , MARANA, AZ 85653-9609",FALSE
2023,Pima,FALSE,Marana Unified District,MCAT High School,6279,"13650 N MCDUFF RD STE 128, MARANA, AZ 85653-9722","13650 N MCDUFF RD STE 128 , MARANA, AZ 85653-9722",FALSE
2023,Pima,FALSE,Marana Unified District,Mountain View High School,5782,"3901 W LINDA VISTA BLVD , TUCSON, AZ 85742-8764","3901 W LINDA VISTA BLVD , TUCSON, AZ 85742-8764",FALSE
2023,Pima,FALSE,Marana Unified District,MUSD Early Learning and Resource Center,1000279,"7651 N OLDFATHER DR, TUCSON, AZ 85741-1621","7651 N OLDFATHER DR, TUCSON, AZ 85741-1621",FALSE
2023,Pima,FALSE,Marana Unified District,Picture Rocks Elementary,5774,"5875 N SANDERS RD , TUCSON, AZ 85743-8402","5875 N SANDERS RD , TUCSON, AZ 85743-8402",FALSE
2023,Pima,FALSE,Marana Unified District,Quail Run Elementary School,5776,"4600 W CORTARO FARMS RD , TUCSON, AZ 85742-8798","4600 W CORTARO FARMS RD , TUCSON, AZ 85742-8798",FALSE
